"Topic","Sentiment","TweetId","TweetDate","TweetText"
"google","irrelevant","126533775411781632","Wed Oct 19 05:42:57 +0000 2011","Jetzt gerade angeschaut und +1t  #adwords #guide #google #adwords #guide http://t.co/S87lNq2u"
"apple","negative","126358781633368064","Tue Oct 18 18:07:35 +0000 2011","What??? I that sucks hello @apple RT @PhoneDog_Aaron Interesting note - DROID RAZR's battery isn't removable."
"twitter","irrelevant","126861233138827264","Thu Oct 20 03:24:09 +0000 2011","Tenia qe comentar en #Twitter el concierto de caifanes poca modre yeah!!!!!"
"twitter","irrelevant","126865304277090304","Thu Oct 20 03:40:20 +0000 2011","@lorenbsas @telerinonline @VeroTurismo @elisafn @arielmun @matchpoint20 ah si! ya es hora, pero #Twitter me tienta tanto! me encanta!"
"google","positive","126520029410885632","Wed Oct 19 04:48:20 +0000 2011","Maybe not the most efficient way to browse, but fun: #Google releases an Infinite Digital Bookcase http://t.co/X1qzeX7f by @MeghanKel"
"google","irrelevant","126500586681143296","Wed Oct 19 03:31:04 +0000 2011","A espera acabou. #Samsung, parceria com o #Google, o novo GalaxyNexus nesta terça-feira (19) em HongKong. O  Android 4.0 Ice Cream Sandwich"
"google","neutral","126488912037289984","Wed Oct 19 02:44:41 +0000 2011","now watching live stream of  #Google new mobile #Nexus"

"microsoft","neutral","126796929366638592","Wed Oct 19 23:08:38 +0000 2011","#Microsoft #Cloud GSA Loses $2.5 Billion Cloud Contract Fight: Google recently dropped a case against the D... http://t.co/cObJRw66 #TCN"
"microsoft","irrelevant","126741924446076928","Wed Oct 19 19:30:04 +0000 2011","قال الرئيس التنفيذي لشركة #Microsoft ستيف بالمر اليوم في مؤتمر Web 2.0 ان اجهزة الأندرويد اجهزه ممله واضاف 
"microsoft","neutral","126591029993406464","Wed Oct 19 09:30:28 +0000 2011","This New Microsoft Technology Turns Anything Into A Touchscreen (MSFT) http://t.co/Qcih8fjg #apple #microsoft"
"microsoft","neutral","126634396773130240","Wed Oct 19 12:22:47 +0000 2011","does anyone else get the 'milky white film of business' with Visual Studio? #vs2010 #microsoft"
"twitter","neutral","126856031367204865","Thu Oct 20 03:03:29 +0000 2011","Increase your #twitter followers and or your #fan count via -http://bit.ly/qMc4K7"
"apple","neutral","125360877359742976","Sun Oct 16 00:02:16 +0000 2011","Dear @apple, as a hoh/deaf user, can you please add options for stronger and longer vibrate for #iphone4s ? Thank you! #hoh #deaf #ally"
"google","irrelevant","126528999554949120","Wed Oct 19 05:23:58 +0000 2011","AsiaClassifiedToday: SE Asia and Singapore lead Asia Pacific region in business travel - Forimmedi... http://t.co/Jdvas9rH #asia #google"
"apple","negative","126021108641181696","Mon Oct 17 19:45:48 +0000 2011","As a huge podcast fan - I really feel like @Apple dropped the ball on this one. http://t.co/wvzPrbCI via @Carrypad"
"apple","positive","126314687116750849","Tue Oct 18 15:12:22 +0000 2011","We did an unexpected workshop for the #iPhone4S at @apple yesterday and we got an awesome amount of info #notjustaboutthephone @gamerchik16"
#google #Android #ice cream sandwich"
"microsoft","neutral","126610131671715840","Wed Oct 19 10:46:22 +0000 2011","A New Landscape for Retail Banking: New report from #Efma with #Microsoft http://t.co/2XNz3F9C"
"microsoft","neutral","126696856959983616","Wed Oct 19 16:30:59 +0000 2011","Microsoft turns your body into a touchscreen http://t.co/8LbJuq4y #Microsoft"
"google","irrelevant","126493505047629824","Wed Oct 19 03:02:56 +0000 2011","So viel zum Thema Retina Display :D Respekt an #Google und #Samsung, Super Amoled HD in 1280x720 auf einem Phone ist krass :D #GalaxyNexus"
"microsoft","irrelevant","126707460244373504","Wed Oct 19 17:13:07 +0000 2011","RT @Jadishmedia: La última campaña de Microsoft es una “sopa boba” que vende todo y nada a la vez http://t.co/xOmLCEgl #marketing #microsoft"
"google","irrelevant","126493751215525889","Wed Oct 19 03:03:55 +0000 2011","Με συγχισες #google σιχτιρια! Για αυτο κ ποτε δν θα δεχτω να δουλεψω σε σενα που να χτυπιεσαι :Ρ"
"microsoft","irrelevant","126687120071999490","Wed Oct 19 15:52:17 +0000 2011","RT @juank3946: Nueva #Consola #Xbox en curso: #LinkedIn http://t.co/VUzmZEzv #Microsoft #Xbox360 #Xbox720 #Twitter via @ZthaeDigital"
"google","neutral","126498759143211008","Wed Oct 19 03:23:49 +0000 2011","@csg122 http://t.co/TBxLrvin Hopefully you check twitter often enough to find this article. :D #google #ICS"
"google","negative","126532210210783232","Wed Oct 19 05:36:44 +0000 2011","Youtube video views are still not updating properly. #google #youtube #fail"
"microsoft","neutral","126616809079193600","Wed Oct 19 11:12:54 +0000 2011","@MrRobinson ""hard for"" balms ""to get excited over Android phones"" because #Microsoft isn't collecting enough royalties yet. #isaidit"
"twitter","irrelevant","126873138079346688","Thu Oct 20 04:11:27 +0000 2011","#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @CocaCola_Korea @ThisIsDoyin_"
"microsoft","negative","126484955047006209","Wed Oct 19 02:28:57 +0000 2011","#WTF #Microsoft #sbs2008 #rww only works in #IE. #browserwars"
"microsoft","neutral","126592300070608896","Wed Oct 19 09:35:30 +0000 2011","CLOUD NEWS - Infosys boosts its cloud solution with Microsoft partnership - http://t.co/RNHzqjGR - @Infosys #cloud #microsoft #azure"
"microsoft","neutral","126508567053340672","Wed Oct 19 04:02:47 +0000 2011","RT @neon_ness: Yahoo Profit Drops 26 Per Cent! http://t.co/Jd3X8SGM #yahoo #microsoft"
"apple","irrelevant","125948329694724097","Mon Oct 17 14:56:36 +0000 2011","¿Quién dijo crisis? @Apple ha vendido 4 millones de unidades del #iPhone4S en sólo tres días"
"twitter","neutral","126862939159412740","Thu Oct 20 03:30:56 +0000 2011","Get your #Twitter #marketing #campaigns built by an #SEO expert: http://t.co/7FttDde4"
"google","positive","126494280318582784","Wed Oct 19 03:06:01 +0000 2011","Loved the Google release of Android OS 4.0 Ice Cream Sandwich! #Samsung #Android #Google #IceCreamSandwich #amazing!"
"google","neutral","126485684113522689","Wed Oct 19 02:31:51 +0000 2011","""Kanye West has added you to his circles."" yeah, right. #galaxynexus #google #ics"
"apple","positive","126366353757179904","Tue Oct 18 18:37:41 +0000 2011","Just apply for a job at @Apple, hope they call me lol"
"google","neutral","126492364138221569","Wed Oct 19 02:58:24 +0000 2011","RT: Collobrate and present. New version of Google presentations. http://t.co/xmF34T27 VIA @googledownunder #google #googlepresentations"
"twitter","neutral","126877900610875393","Thu Oct 20 04:30:23 +0000 2011","I wanna RT a lot of tweets.. but my app won't work. What's the best #Twitter #App??"
"google","negative","126505594290057216","Wed Oct 19 03:50:58 +0000 2011","RT @IAmDkT: The only letdown of the Samsung Galaxy Nexus phone is the 5.0 MP Camera. #ICS #Samsung #SamsungGalaxyNexus #SGN #Android #Google"
"google","neutral","126522225674301440","Wed Oct 19 04:57:03 +0000 2011","#Google to stop giving referral data - by moving to #SSL? http://t.co/wTjiX29b"
"apple","neutral","125261029834899456","Sat Oct 15 17:25:31 +0000 2011","Thinking more, I want Android to do an iMessage service & for @Google & @Apple to interconnect. They would if the cared about their users."
"microsoft","irrelevant","126559394136723456","Wed Oct 19 07:24:45 +0000 2011","Rijk worden met patenten. In de smartphonewereld lopen 57 patentrechtszaken. De grote winnaar lijkt #Microsoft. http://t.co/owSkWPKG #patent"
"apple","negative","126286814578348032","Tue Oct 18 13:21:37 +0000 2011","One would think the voice recognition on the @apple tech support line would work a little better."
"google","neutral","126511425760935936","Wed Oct 19 04:14:09 +0000 2011","On Google+ then go here http://t.co/5tbv933W #GPlus #Googleplus #Google #teamfollowback #socialnetwork"
"apple","negative","126153311521996800","Tue Oct 18 04:31:07 +0000 2011","@apple #iOS.5 has been nothing but a pain in the ass no room for my music.. Or photos.. Or apps! Can I undo this garbage??"
"apple","neutral","125993702782025729","Mon Oct 17 17:56:54 +0000 2011","@apple y u run out of 64gb iPhone!? Now I have to settle for 32gb. Saved 100$ though(:
"google","irrelevant","126526068835368961","Wed Oct 19 05:12:20 +0000 2011","Samsung Galaxy Nexus officieel aangekondigd door #google en #samsung!"
"apple","irrelevant","126215978341236736","Tue Oct 18 08:40:08 +0000 2011","@GuySie Heb je gisteren Tros Radar gezien over Apple. Garantie werd niet nagekomen door @Apple en devices zeer snel kapot."
"google","neutral","126508035416928256","Wed Oct 19 04:00:40 +0000 2011","RT @BatzayaB: #Google #Android Ice Cream Sandwich 4.0 (photos) http://t.co/XlJBYgIS"
"twitter","irrelevant","126883226760384512","Thu Oct 20 04:51:33 +0000 2011","Ya ni en #Twitter estoy a salvo"
سعر
"twitter","positive","126882971411165185","Thu Oct 20 04:50:32 +0000 2011","@ammmylewis... Did @CarsonFratus just ditch Twitter for sleep?? #Weirdo... #Twitter&gt;Sleep"
"apple","neutral","125967126912712705","Mon Oct 17 16:11:18 +0000 2011","YESSS @apple fix it also slow internet RT @SprintFeed: iPhone 4S owners are you having trouble with Siri connecting to internet?"
"google","negative","126493616519647232","Wed Oct 19 03:03:23 +0000 2011","Android ice-cream sandwich's ""Face Unlock"" fails to perform recognition when demo'ed on stage :D
"microsoft","irrelevant","126591243294748672","Wed Oct 19 09:31:19 +0000 2011","Steve Ballmer, CEO de #Microsoft ""Necesitas ser un científico para manejar Android"" Gracias majo! Jajjajaa"
http://t.co/UtbpXrsj 
"google","positive","126488249739915264","Wed Oct 19 02:42:03 +0000 2011","what i love about #GOOGLE it always shows me that am not the only retarded person on this planet when am searching for stupid things :D"
"apple","neutral","125660067482697729","Sun Oct 16 19:51:09 +0000 2011","@nansen @apple I have not heard of that. Hubby had no problems- I have not done it yet."
"twitter","irrelevant","126876220460761088","Thu Oct 20 04:23:42 +0000 2011","Google+ to Support Pseudonyms http://t.co/ms1eBXpx #google+ #googlesocialmedia #googleventures #facebook #twitter #socialmediamarketing"
"google","neutral","126529099018674176","Wed Oct 19 05:24:22 +0000 2011","Android Ice Cream Sandwich is out! #android #Google"
"apple","positive","126373779483004928","Tue Oct 18 19:07:11 +0000 2011","From which companies do you experience the best customer service aside from @zappos and @apple?"
"microsoft","negative","126730748882460672","Wed Oct 19 18:45:39 +0000 2011","Is #Microsoft just another evil corporation? Beware when it comes to buying a #Windows8 PC http://t.co/QbgXXJMm"
"twitter","neutral","126870255703306241","Thu Oct 20 04:00:00 +0000 2011","Tired of those spammy Twitter DMs? http://t.co/atMIoMoO #twitter #spam"
Car is sweet SYNC is #EpicFail"
"microsoft","negative","126543225501650944","Wed Oct 19 06:20:30 +0000 2011","#Apple eclipsed #Microsoft http://t.co/wEdPbcPx"
#stevejobstributecases
"apple","positive","125652668080336896","Sun Oct 16 19:21:45 +0000 2011","Loving #iOS5 !! #awesome @Apple"
msn: dj_sandrocosta@hotmail.com
"microsoft","neutral","126498215204892672","Wed Oct 19 03:21:39 +0000 2011","New post: Microsoft Windows 7 Home Premium http://t.co/FkruCQIs #Home #Microsoft #Premium"
http://t.co/ogoaKRBf 
"twitter","neutral","126875416760815616","Thu Oct 20 04:20:31 +0000 2011","#twitter that's wassup ! lol!"
"apple","neutral","126389413054910464","Tue Oct 18 20:09:18 +0000 2011","RT @CRMStrategies: Great Tech War of 2012 http://t.co/64jGRoBp @FastCompany profiles @Amazon @Apple @Google @Facebook on @CNBC /ht @phil ..."
"twitter","neutral","126860563740495872","Thu Oct 20 03:21:30 +0000 2011","#twitter off"
"apple","neutral","125992838910586880","Mon Oct 17 17:53:28 +0000 2011","Big mo: In one week, @Apple #iCloud hits 20M users; 25M use #iOS 5 http://t.co/HTpUTBFK via @cnet"
"twitter","irrelevant","126865777423941633","Thu Oct 20 03:42:13 +0000 2011","@sundaaay ja installera om appen så hoppas de räcker 
"microsoft","neutral","126563374384422912","Wed Oct 19 07:40:34 +0000 2011","Microsoft CEO says company got ""lucky"" when Yahoo deal fell apart #microsoft #steveballmer http://t.co/8fxt1ef8 #microsoft"
"google","irrelevant","126530242612432898","Wed Oct 19 05:28:55 +0000 2011","Irgendwie dann doch enttäuschend, das neue #Google #Galaxy #Nexus"
"twitter","neutral","126858698520932352","Thu Oct 20 03:14:05 +0000 2011","I wonder if I was to get at a celebrity's neck on #twitter. Will I be on the news or radio. #planForFame lmfao"
"google","neutral","126505424823402496","Wed Oct 19 03:50:18 +0000 2011","Unwrapping Ice Cream Sandwich on the Galaxy Nexus http://t.co/9IvTJkit #Google"
"twitter","neutral","126874847614734336","Thu Oct 20 04:18:15 +0000 2011","my phone is off......thank GOD.# FUCK SPRINT . IM ON #TWITTER 2NITE
"google","positive","126522810821644288","Wed Oct 19 04:59:23 +0000 2011","Not impressed much with the new Android update. But good signs: a readable font, emphasis on design, and less nerdiness. #google"
"microsoft","neutral","126514963924787201","Wed Oct 19 04:28:12 +0000 2011","The way you can understand
"apple","neutral","126118389591711744","Tue Oct 18 02:12:21 +0000 2011","RememberiN wen @apple and @blackberry were just fruit
"twitter","negative","126869855621218304","Thu Oct 20 03:58:25 +0000 2011","#Twitter.... Side Affects include: Procrastination, No Sleep, Unable to Focus on ANYTHING, Subtweeting, RT, TT, and Low Batteries"
"google","irrelevant","126531098279804928","Wed Oct 19 05:32:19 +0000 2011","Non mais WTF !? RT @Twikito Google passe en HTTPS, un drame pour les statistiques http://t.co/gQIhDcEs #analytics #Google via @Zorgloob"
"twitter","irrelevant","126862268725080065","Thu Oct 20 03:28:16 +0000 2011","me acabo de dar cuenta q tengo mas seguidores en #Twitter :D gracias y espero q sigan sumandoo mas y mas :D para seguir aun mas activo aki"
"google","irrelevant","126500195570683905","Wed Oct 19 03:29:31 +0000 2011","@CarlosTolosa10 jajaja buscalo en #google y ve como esta jajaja"
"google","irrelevant","126533684252774401","Wed Oct 19 05:42:35 +0000 2011","AsiaClassifiedToday: YHOO Q3 Conf Call: $20.4B Asian Assets, $19.5B Market Cap - Barron's (bl... http://t.co/nc7hVH84 #asia #google #ads"
"google","neutral","126490134869852161","Wed Oct 19 02:49:32 +0000 2011","#google #galaxy #nexus, I WANT A PHONE PLEASE TALK ABOUT OTHER FEATURES NOW THE CAMERA IS ONLY ONE PART!"
"google","neutral","126516744742387712","Wed Oct 19 04:35:17 +0000 2011","RT @AccessNetworks: We're waiting patiently for Google+ business pages. Anyone else wanting to jump on board? #avtweeps #google+ http:// ..."
"twitter","irrelevant","126859794383515649","Thu Oct 20 03:18:26 +0000 2011","Abonnez vous @TunisieNews2011 et Suivez toute l' #actualité sur #Twitter | #Tunisie #TunisieNews #News"
"apple","irrelevant","126270990459219968","Tue Oct 18 12:18:44 +0000 2011","So ya my ITunes is in Japanese???
"google","irrelevant","126528997763989504","Wed Oct 19 05:23:58 +0000 2011","AsiaClassifiedToday: Parkway Novena Hospital to offer premier healthcare service in Asia - The Bor... http://t.co/50KmorZm #asia #google"
"google","neutral","126532820507176960","Wed Oct 19 05:39:09 +0000 2011","#Google Says ICS Is Coming To The #Nexus S And “Theoretically” Should Work With 2.3 Devices http://t.co/TY0HDQAm"
"apple","positive","125252188065902592","Sat Oct 15 16:50:23 +0000 2011","Good support fm Kevin @apple #Bellevue store 4 biz customers TY!"
"apple","positive","126397179614068736","Tue Oct 18 20:40:10 +0000 2011","@RIM you made it too easy for me to switch to @Apple iPhone. See ya!"
"twitter","neutral","126867487659786240","Thu Oct 20 03:49:00 +0000 2011","Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 23"
